sp	chrom	w	n	norm	theta
briggsae	V	4680000	703	0.240246406570842	0.00872805063864258
briggsae	V	4700000	447	0.241273100616016	0.00564158332401807
briggsae	V	4720000	319	0.242299794661191	0.0043215407875381
briggsae	V	4740000	66	0.243326488706366	0.000883701765168182
briggsae	V	4760000	690	0.24435318275154	0.00863582256197448
briggsae	V	4780000	505	0.245379876796715	0.00632042086057552
briggsae	V	4800000	794	0.246406570841889	0.00993745378870686
briggsae	V	4820000	721	0.247433264887064	0.00895152846438308
briggsae	V	4840000	785	0.248459958932238	0.00982481262485502
briggsae	V	4860000	741	0.249486652977413	0.00935215490625814
briggsae	V	4880000	797	0.250513347022587	0.0102403810518252
briggsae	V	4900000	709	0.251540041067762	0.00894828316941569
briggsae	V	4920000	543	0.252566735112936	0.00691337345142622
briggsae	V	4940000	651	0.253593429158111	0.00821626564638873
briggsae	V	4960000	407	0.254620123203285	0.00518184713578355
briggsae	V	4980000	614	0.25564681724846	0.00781733204268084
briggsae	V	5e+06	386	0.256673511293634	0.00495958229109729
briggsae	V	5020000	642	0.257700205338809	0.00817382275472492
briggsae	V	5040000	579	0.258726899383984	0.00737171865262575
briggsae	V	5060000	666	0.259753593429158	0.00840558052303363
briggsae	V	5080000	592	0.260780287474333	0.00753723219750335
briggsae	V	5100000	439	0.261806981519507	0.00558926509240536
briggsae	V	5120000	667	0.262833675564682	0.0082810949871616
briggsae	V	5140000	682	0.263860369609856	0.00868309520050217
briggsae	V	5160000	663	0.264887063655031	0.00844119078875798
briggsae	V	5180000	460	0.265913757700205	0.00585663312643842
briggsae	V	5200000	584	0.26694045174538	0.0074353777083479
briggsae	V	5220000	528	0.267967145790554	0.00672239628425975
briggsae	V	5240000	809	0.268993839835729	0.0102103823470484
briggsae	V	5260000	666	0.270020533880903	0.00840558052303363
briggsae	V	5280000	527	0.271047227926078	0.00659576592776891
briggsae	V	5300000	631	0.272073921971253	0.0078973971545013
briggsae	V	5320000	671	0.273100616016427	0.00839802454939837
briggsae	V	5340000	656	0.274127310061602	0.00821028927631197
briggsae	V	5360000	746	0.275154004106776	0.00941525986513977
briggsae	V	5380000	866	0.276180698151951	0.010929778878299
briggsae	V	5400000	665	0.277207392197125	0.00846665441104684
briggsae	V	5420000	711	0.2782340862423	0.00882737411674947
briggsae	V	5440000	501	0.279260780287474	0.00627035812108582
briggsae	V	5460000	709	0.280287474332649	0.00894828316941569
briggsae	V	5480000	510	0.281314168377823	0.00638299928493766
briggsae	V	5500000	151	0.282340862422998	0.0021281155692463
briggsae	V	5520000	405	0.283367556468173	0.00570785963936922
briggsae	V	5540000	390	0.284394250513347	0.00549645743050369
briggsae	V	5560000	938	0.285420944558522	0.0118384902861945
briggsae	V	5580000	594	0.286447638603696	0.00837152747107485
briggsae	V	5600000	492	0.287474332648871	0.00644661153348443
briggsae	V	5620000	765	0.288501026694045	0.00965505870888998
briggsae	V	5640000	618	0.28952772073922	0.00786825928725857
briggsae	V	5660000	711	0.290554414784394	0.00897352515296834
briggsae	V	5680000	543	0.291581108829569	0.00691337345142622
briggsae	V	5700000	490	0.292607802874743	0.00613268558748912
briggsae	V	5720000	518	0.293634496919918	0.00653767374013727
briggsae	V	5740000	520	0.294661190965092	0.00656291572368992
briggsae	V	5760000	369	0.295687885010267	0.00465714596546458
briggsae	V	5780000	593	0.296714579055441	0.00748424812336178
briggsae	V	5800000	712	0.297741273100616	0.00891116762916787
briggsae	V	5820000	664	0.298767967145791	0.00831041475529138
briggsae	V	5840000	406	0.299794661190965	0.00512412266118867
briggsae	V	5860000	337	0.30082135523614	0.00421778580200782
briggsae	V	5880000	538	0.301848049281314	0.00673343846136561
briggsae	V	5900000	506	0.302874743326489	0.00628220999026052
briggsae	V	5920000	444	0.303901437371663	0.00555696408335749
briggsae	V	5940000	356	0.304928131416838	0.00445558381458393
briggsae	V	5960000	757	0.305954825462012	0.00955409077467937
briggsae	V	5980000	651	0.306981519507187	0.00808244803094783
briggsae	V	6e+06	393	0.308008213552361	0.00504952290259388
briggsae	V	6020000	663	0.309034907597536	0.00823143324810816
briggsae	V	6040000	609	0.31006160164271	0.00762205208730791
briggsae	V	6060000	889	0.311088295687885	0.0111264438515874
briggsae	V	6080000	650	0.31211498973306	0.00807003259618447
briggsae	V	6100000	353	0.313141683778234	0.00441803675996665
briggsae	V	6120000	712	0.314168377823409	0.00883978955151283
briggsae	V	6140000	579	0.315195071868583	0.00724658154113511
briggsae	V	6160000	657	0.316221765913758	0.00829199159704669
briggsae	V	6180000	585	0.317248459958932	0.00732167565036967
briggsae	V	6200000	638	0.318275154004107	0.00792104737902414
briggsae	V	6220000	759	0.319301848049281	0.00942331498539079
briggsae	V	6240000	571	0.320328542094456	0.00714645606215569
briggsae	V	6260000	611	0.32135523613963	0.00771142597533566
briggsae	V	6280000	402	0.322381930184805	0.00503130531871557
briggsae	V	6300000	517	0.323408624229979	0.00641877977265749
briggsae	V	6320000	552	0.324435318275154	0.00690865804957958
briggsae	V	6340000	463	0.325462012320329	0.0057947620959336
briggsae	V	6360000	536	0.326488706365503	0.00660343272800585
briggsae	V	6380000	476	0.327515400410678	0.00586424249725892
briggsae	V	6400000	536	0.328542094455852	0.00660343272800585
briggsae	V	6420000	513	0.329568788501027	0.00642054633955494
briggsae	V	6440000	451	0.330595482546201	0.00559936107827569
briggsae	V	6460000	387	0.331622176591376	0.00488432381743846
briggsae	V	6480000	542	0.33264887063655	0.00667735175108054
briggsae	V	6500000	699	0.333675564681725	0.00861156618820166
briggsae	V	6520000	437	0.334702258726899	0.0054693542892505
briggsae	V	6540000	475	0.335728952772074	0.00589733151259634
briggsae	V	6560000	418	0.336755646817248	0.00518965173108478
briggsae	V	6580000	543	0.337782340862423	0.00679601688572774
briggsae	V	6600000	519	0.338809034907598	0.00660780998395987
briggsae	V	6620000	359	0.339835728952772	0.00453093604770131
briggsae	V	6640000	549	0.340862422997947	0.0068711109949623
briggsae	V	6660000	675	0.341889117043121	0.00844808728888808
briggsae	V	6680000	408	0.342915811088296	0.00519457894692799
briggsae	V	6700000	408	0.34394250513347	0.00514936464474133
briggsae	V	6720000	546	0.344969199178645	0.00695156888485951
briggsae	V	6740000	658	0.345995893223819	0.00816935607429135
briggsae	V	6760000	579	0.347022587268994	0.00718853672798586
briggsae	V	6780000	528	0.348049281314168	0.00660828161264134
briggsae	V	6800000	244	0.349075975359343	0.00305382710887213
briggsae	V	6820000	418	0.350102669404517	0.00523155627667439
briggsae	V	6840000	465	0.351129363449692	0.00581979346567845
briggsae	V	6860000	487	0.352156057494867	0.00599976070622919
briggsae	V	6880000	781	0.353182751540041	0.00962179283688912
briggsae	V	6900000	658	0.354209445585216	0.00816935607429135
briggsae	V	6920000	661	0.35523613963039	0.0082728677006741
briggsae	V	6940000	585	0.356262833675565	0.00726302933656602
briggsae	V	6960000	320	0.357289527720739	0.00397293912427543
briggsae	V	6980000	553	0.358316221765914	0.00686573542413848
briggsae	V	7e+06	46	0.359342915811088	0.000566712510239308
briggsae	V	7020000	248	0.360369609856263	0.00305531962042062
briggsae	V	7040000	590	0.361396303901437	0.00732510651038282
briggsae	V	7060000	244	0.362422997946612	0.00300604027170415
briggsae	V	7080000	439	0.363449691991786	0.00549438565899536
briggsae	V	7100000	510	0.364476386036961	0.00628311696134885
briggsae	V	7120000	441	0.365503080082136	0.00543304819598989
briggsae	V	7140000	486	0.36652977412731	0.00598744086905008
briggsae	V	7160000	378	0.367556468172485	0.00469303434055035
briggsae	V	7180000	478	0.368583162217659	0.00588888217161715
briggsae	V	7200000	480	0.369609856262834	0.00600752873876485
briggsae	V	7220000	516	0.370636550308008	0.00640636433789413
briggsae	V	7240000	545	0.371663244353183	0.00671431126261788
briggsae	V	7260000	533	0.372689938398357	0.0065664732164685
briggsae	V	7280000	360	0.373716632443532	0.00446955651480986
briggsae	V	7300000	461	0.374743326488706	0.00567944493957219
briggsae	V	7320000	612	0.375770020533881	0.00753974035361861
briggsae	V	7340000	438	0.376796714579055	0.00539608868445254
briggsae	V	7360000	474	0.37782340862423	0.00588491607783298
briggsae	V	7380000	672	0.378850102669405	0.00827893058436554
briggsae	V	7400000	379	0.379876796714579	0.00478335588322785
briggsae	V	7420000	520	0.380903490759754	0.00645602607694757
briggsae	V	7440000	589	0.381930184804928	0.00731269107561946
briggsae	V	7460000	337	0.382956878850103	0.00418400151525256
briggsae	V	7480000	410	0.383983572895277	0.00509032825297789
briggsae	V	7500000	203	0.385010266940452	0.00250092694736042
briggsae	V	7520000	538	0.386036960985626	0.00662807240236408
briggsae	V	7540000	515	0.387063655030801	0.00639394890313077
briggsae	V	7560000	534	0.388090349075975	0.00662984216363462
briggsae	V	7580000	493	0.38911704312115	0.00612080933833683
briggsae	V	7600000	431	0.390143737166324	0.00530984982419873
briggsae	V	7620000	468	0.391170431211499	0.00581042346925282
briggsae	V	7640000	413	0.392197125256673	0.00512757455726798
briggsae	V	7660000	391	0.393223819301848	0.00485443499247404
briggsae	V	7680000	377	0.394250513347023	0.0047184131969049
briggsae	V	7700000	340	0.395277207392197	0.00422124781954264
briggsae	V	7720000	500	0.396303901437372	0.00620771738168036
briggsae	V	7740000	383	0.397330595482546	0.00475511151436716
briggsae	V	7760000	413	0.398357289527721	0.00512757455726798
briggsae	V	7780000	273	0.399383983572895	0.00341678197017251
briggsae	V	7800000	48	0.40041067761807	0.000591352184597538
briggsae	V	7820000	341	0.401437371663244	0.004233663254306
briggsae	V	7840000	305	0.402464065708419	0.00378670760282502
briggsae	V	7860000	341	0.403490759753593	0.004233663254306
briggsae	V	7880000	340	0.404517453798768	0.00422124781954264
briggsae	V	7900000	227	0.405544147843943	0.00281830369128288
briggsae	V	7920000	359	0.406570841889117	0.0044571410800465
briggsae	V	7940000	386	0.407597535934292	0.00475545715113854
briggsae	V	7960000	286	0.408624229979466	0.00355081434232117
briggsae	V	7980000	353	0.409650924024641	0.00438264847146633
briggsae	V	8e+06	348	0.410677618069815	0.00432057129764953
briggsae	V	8020000	303	0.41170431211499	0.00373291066527196
briggsae	V	8040000	267	0.412731006160164	0.00331492108181731
briggsae	V	8060000	516	0.413757700205339	0.00635703598442354
briggsae	V	8080000	416	0.414784394250513	0.005125052266512
briggsae	V	8100000	394	0.415811088295688	0.00489168129676412
briggsae	V	8120000	432	0.416837782340862	0.00536346781777183
briggsae	V	8140000	448	0.417864476386037	0.0056070268228472
briggsae	V	8160000	415	0.418891170431212	0.00511273242933289
briggsae	V	8180000	527	0.419917864476386	0.00649255419339381
briggsae	V	8200000	511	0.420944558521561	0.00629543679852796
briggsae	V	8220000	463	0.421971252566735	0.00570408461393042
briggsae	V	8240000	400	0.42299794661191	0.00513946351409046
briggsae	V	8260000	360	0.424024640657084	0.00454355703947764
briggsae	V	8280000	313	0.425051334702259	0.00388603108093191
briggsae	V	8300000	191	0.426078028747433	0.00241060942927841
briggsae	V	8320000	197	0.427104722792608	0.00246558991986808
briggsae	V	8340000	152	0.428131416837782	0.00187261525122554
briggsae	V	8360000	296	0.429158110882957	0.00370464272223833
briggsae	V	8380000	457	0.430184804928131	0.00563016559085573
briggsae	V	8400000	358	0.431211498973306	0.00441050171012331
briggsae	V	8420000	357	0.432238193018481	0.00443231021051978
briggsae	V	8440000	318	0.433264887063655	0.00391770822295869
briggsae	V	8460000	332	0.43429158110883	0.00412192434143576
briggsae	V	8480000	368	0.435318275154004	0.00456887999291674
briggsae	V	8500000	284	0.436344969199179	0.00349883375886877
briggsae	V	8520000	341	0.437371663244353	0.004233663254306
briggsae	V	8540000	362	0.438398357289528	0.00445978105883977
briggsae	V	8560000	253	0.439425051334702	0.00314110499513026
briggsae	V	8580000	319	0.440451745379877	0.00393002806013781
briggsae	V	8600000	298	0.441478439425051	0.00367131147937638
briggsae	V	8620000	330	0.442505133470226	0.00406554626910808
briggsae	V	8640000	354	0.4435318275154	0.00436122236140685
briggsae	V	8660000	316	0.444558521560575	0.00392327738522199
briggsae	V	8680000	263	0.44558521560575	0.00326525934276387
briggsae	V	8700000	325	0.446611909650924	0.00403501629809223
briggsae	V	8720000	320	0.447638603696099	0.00397293912427543
briggsae	V	8740000	294	0.448665297741273	0.00365013782042805
briggsae	V	8760000	299	0.449691991786448	0.00374218977685561
briggsae	V	8780000	378	0.450718685831622	0.00465689845370562
briggsae	V	8800000	373	0.451745379876797	0.00459529926781004
briggsae	V	8820000	395	0.452772073921971	0.00490409673152748
briggsae	V	8840000	466	0.453798767967146	0.0057855925997261
briggsae	V	8860000	440	0.45482546201232	0.00542072835881077
briggsae	V	8880000	373	0.455852156057495	0.00459529926781004
briggsae	V	8900000	297	0.456878850102669	0.00371715840711075
briggsae	V	8920000	407	0.457905544147844	0.00505308194868781
briggsae	V	8940000	198	0.458932238193018	0.0024781056047405
briggsae	V	8960000	272	0.459958932238193	0.00340426628530008
briggsae	V	8980000	297	0.460985626283368	0.00368738412471813
briggsae	V	9e+06	370	0.462012320328542	0.00455833975627269
briggsae	V	9020000	364	0.463039014373717	0.0045192182538633
briggsae	V	9040000	415	0.464065708418891	0.00511273242933289
briggsae	V	9060000	370	0.465092402464066	0.00455833975627269
briggsae	V	9080000	328	0.46611909650924	0.00407226260238232
briggsae	V	9100000	229	0.467145790554415	0.00286609183578573
briggsae	V	9120000	349	0.468172484599589	0.00433298673241289
briggsae	V	9140000	262	0.469199178644764	0.00330669984539762
briggsae	V	9160000	304	0.470225872689938	0.00377429216806166
briggsae	V	9180000	386	0.471252566735113	0.00475545715113854
briggsae	V	9200000	345	0.472279260780288	0.00425034382679481
briggsae	V	9220000	396	0.473305954825462	0.00487865552292969
briggsae	V	9240000	343	0.474332648870637	0.00422570415243658
briggsae	V	9260000	297	0.475359342915811	0.00368738412471813
briggsae	V	9280000	256	0.476386036960986	0.00315387831785354
briggsae	V	9300000	359	0.47741273100616	0.0044571410800465
briggsae	V	9320000	286	0.478439425051335	0.003523473433227
briggsae	V	9340000	335	0.479466119096509	0.00415917064572584
briggsae	V	9360000	361	0.480492813141684	0.00444746122166065
briggsae	V	9380000	250	0.481519507186858	0.00307995929477885
briggsae	V	9400000	52	0.482546201232033	0.000656291572368992
briggsae	V	9420000	330	0.483572895277207	0.00406554626910808
briggsae	V	9440000	334	0.484599589322382	0.00414675521096248
briggsae	V	9460000	389	0.485626283367557	0.00479241666267588
briggsae	V	9480000	319	0.486652977412731	0.00393002806013781
briggsae	V	9500000	374	0.487679671457906	0.00460761910498915
briggsae	V	9520000	362	0.48870636550308	0.00449438738433658
briggsae	V	9540000	360	0.489733059548255	0.00446955651480986
briggsae	V	9560000	326	0.490759753593429	0.00401626692039162
briggsae	V	9580000	335	0.491786447638604	0.00412714545500365
briggsae	V	9600000	338	0.492813141683778	0.00413324382054662
briggsae	V	9620000	291	0.493839835728953	0.00361289151613797
briggsae	V	9640000	379	0.494866529774127	0.00466921829088473
briggsae	V	9660000	300	0.495893223819302	0.00372463042900822
briggsae	V	9680000	329	0.496919917864476	0.00405322643192896
briggsae	V	9700000	321	0.497946611909651	0.00398535455903879
briggsae	V	9720000	349	0.498973305954826	0.00426775767269459
briggsae	V	9740000	357	0.5	0.00443231021051978
briggsae	V	9760000	162	0.501026694045175	0.00201130043166444
briggsae	V	9780000	238	0.502053388090349	0.00297873299963757
briggsae	V	9800000	314	0.503080082135524	0.00386842887424223
briggsae	V	9820000	257	0.504106776180698	0.0031907667341837
briggsae	V	9840000	321	0.505133470225873	0.00395466773449604
briggsae	V	9860000	267	0.506160164271047	0.00331492108181731
briggsae	V	9880000	327	0.507186858316222	0.00405984716761895
briggsae	V	9900000	295	0.508213552361396	0.00366255325519141
briggsae	V	9920000	247	0.509240246406571	0.0030666123865501
briggsae	V	9940000	291	0.510266940451745	0.00358507261912258
briggsae	V	9960000	355	0.51129363449692	0.00437354219858596
briggsae	V	9980000	284	0.512320328542094	0.00352598347279444
briggsae	V	1e+07	354	0.513347022587269	0.00436122236140685
briggsae	V	10020000	306	0.514373716632444	0.00376987017680931
briggsae	V	10040000	314	0.515400410677618	0.00386842887424223
briggsae	V	10060000	270	0.516427104722793	0.00337923491555523
briggsae	V	10080000	275	0.517453798767967	0.0034142445599242
briggsae	V	10100000	301	0.518480492813142	0.00373704586377158
briggsae	V	10120000	207	0.519507186858316	0.00255020629607688
briggsae	V	10140000	268	0.520533880903491	0.00330171636400292
briggsae	V	10160000	242	0.521560574948665	0.00298140059734592
briggsae	V	10180000	347	0.52258726899384	0.00427498350115304
briggsae	V	10200000	298	0.523613963039014	0.00367131147937638
briggsae	V	10220000	339	0.524640657084189	0.00417642480372012
briggsae	V	10240000	303	0.525667351129363	0.0037618767332983
